"Name","Active","Date","Operator","Description","href","Type","Fields","Pools","Order_Num","Order_Amendment","Order_Amendment_Num","Pool_Count_0","Pool_Count","Oil_Pool_Count","Gas_Pool_Count","Field_Count_0","Field_Count","Start_Page","Stop_Page"
"CO 547","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, LISBURNE UNDEFINED WDSP, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PRUDHOE UNDEFINED WDSP, PT M STUMP ISLAND OIL, PT M UNDEFINED OIL, PT MCINTYRE OIL, RAVEN OIL, SCHRADER BLF OIL - ORION, UGNU UNDEFINED WTRSP, W BEACH OIL, W BEACH TER UNDEF WTRSP","547","","",FALSE,19,15,0,FALSE,1,1,1
"CO 547 .001","TRUE","2006-11-14","BP Exploration (Alaska) Inc.","Authorization to use a portable multiphase metering system for well testing and allocation. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT M UNDEFINED OIL, PT MCINTYRE OIL, PUT RIVER OIL, RAVEN OIL, SAG RIVER UNDEFINED OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","1","",FALSE,17,17,0,FALSE,1,1,1
"CO 547 .002","TRUE","2007-08-24","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until December 1, 2007.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.002%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT MCINTYRE OIL, SAG RIVER UNDEFINED OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","2","",FALSE,14,14,0,FALSE,1,1,1
"CO 547 .003","TRUE","2007-11-27","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until March 31, 2008. Amended on 2007-11-30.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.003%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT MCINTYRE OIL, SAG RIVER UNDEFINED OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","3","",FALSE,14,14,0,FALSE,1,1,1
"CO 547 .004","TRUE","2008-10-29","BP Alaska Inc.","Approval of Use of Weatherford Generation 2.0 Multiphase Metering Systems for Production Well Testing and Allocation within BPXA Operated Oil Fields. Amended on 2008-11-03.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.004%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT MCINTYRE OIL, SAG RIVER UNDEFINED OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","4","",FALSE,14,14,0,FALSE,1,1,1
"CO 547 .005","TRUE","2009-06-24","BP Exploration (Alaska) Inc.","Authorization to use FMC EMS for well testing and allocation. Amended on 2009-06-24.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.005%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, KUPARUK RIVER OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT M UNDEFINED OIL, PT MCINTYRE OIL, SAG RIVER UNDEFINED OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","5","",FALSE,15,15,0,FALSE,1,1,1
"CO 547 .006","TRUE","2014-02-13","BP Exploration (Alaska) Inc.","Administrative Approval to include Weatherford Generation 2 (VSRD) yearly status as part of the Annual Surveillance Report and eliminate the requirement for annual status meetings.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO547.006%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20547%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M PA UNDEFINED OIL, PT M STUMP ISLAND OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","547","6","",FALSE,12,12,0,FALSE,1,1,1
"CO 548","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .001","TRUE","2006-11-14","BP Exploration (Alaska) Inc.","Authorization to use a portable multiphase metering system for well testing and allocation. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","1","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .002","TRUE","2007-08-24","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until December 1, 2007.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.002%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","2","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .003","TRUE","2007-11-27","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until March 31, 2008. Amended on 2007-11-30.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.003%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","3","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .004","TRUE","2008-10-29","BP Exploration (Alaska) Inc.","Approval of Use of Weatherford Generation 2.0 Multiphase Metering Systems for Production Well Testing and Allocation within BPXA Operated Oil Fields. Amended on 2008-11-03.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.004%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","4","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .005","TRUE","2009-06-24","BP Exploration (Alaska) Inc.","Authorization to use FMC EMS for well testing and allocation. Amended on 2009-06-24.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.005%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","5","",FALSE,6,6,0,FALSE,1,1,1
"CO 548 .006","TRUE","2014-02-13","BP Exploration (Alaska) Inc.","Administrative Approval to include Weatherford Generation 2 (VSRD) yearly status as part of the Annual Surveillance Report and eliminate the requirement for annual status meetings.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO548.006%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20548%22}","CO","ENDICOTT","ALAPAH OIL, EIDER OIL, ENDICOTT OIL, IVISHAK OIL, LISBURNE UNDEF OIL, SAG/IVISHAK UNDEF OIL","548","6","",FALSE,6,6,0,FALSE,1,1,1
"CO 549","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20549%22}","CO","KUPARUK RIVER","KUPARUK RIVER OIL, MELTWATER OIL, PALEOZOIC UNDEF OIL, TABASCO OIL, TARN OIL, UGNU UNDEF OIL, WEST SAK OIL","549","","",FALSE,7,7,0,FALSE,1,1,103
"CO 550","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .001","FALSE","2006-11-14","BP Exploration (Alaska) Inc.","Authorization to use a portable multiphase metering system for well testing and allocation. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","1","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .002","FALSE","2007-08-24","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until December 1, 2007.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.002%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","2","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .003","FALSE","2007-11-27","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until March 31, 2008. Amended on 2007-11-30.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.003%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","3","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .004","FALSE","2008-05-29","BP Exploration (Alaska) Inc.","Administrative Approval to use the portable ASRC Unit 5 well testing skid, which uses a FMC Technologies Enhanced Multiphase System (EMSTM), for well testing and allocation purposes in all oil pools of the Milne Point Field.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.004%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","4","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .005","FALSE","2008-08-27","BP Exploration (Alaska) Inc.","Approval to use the portable ASRC Unit 5 well testing skid, which uses a FMC Technologies Enhanced Multiphase System (EMSTM), for well testing and allocation purposes in all Milne Point Field oil pools.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.005%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","5","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .006","FALSE","2008-10-29","BP Exploration (Alaska) Inc.","Approval of Use of Weatherford Generation 2.0 Multiphase Metering Systems for Production Well Testing and Allocation within BPXA Operated Oil Fields. Amended on 2008-11-03.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.006%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","6","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .007","TRUE","2008-12-30","BP Exploration (Alaska) Inc.","Approval to use the portable ASRC Unit 5 well testing skid, which uses a FMC Technologies Enhanced Multiphase System (EMSTM), for well testing and allocation purposes in all Milne Point Field oil pools. Amended on 2009-01-06.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.007%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","7","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .008","TRUE","2009-06-24","BP Exploration (Alaska) Inc.","Authorization to use FMC EMS for well testing and allocation. Amended on 2009-06-24.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.008%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, UGNU UNDEFINED OIL","550","8","",FALSE,4,4,0,FALSE,1,1,1
"CO 550 .009","TRUE","2014-02-13","BP Exploration (Alaska) Inc.","Administrative Approval to include Weatherford Generation 2 (VSRD) yearly status as part of the Annual Surveillance Report and eliminate the requirement for annual status meetings.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO550.009%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20550%22}","CO","MILNE POINT","KUPARUK RIVER OIL, SAG RIVER OIL, SCHRADER BLUFF OIL, TERTIARY UNDEF WTRSP, UGNU UNDEF WTRSP, UGNU UNDEFINED OIL","550","9","",FALSE,6,4,0,FALSE,1,1,1
"CO 551","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","NORTHSTAR OIL","551","","",FALSE,1,1,0,FALSE,1,1,1
"CO 551 .001","TRUE","2006-11-14","BP Exploration (Alaska) Inc.","Authorization to use a portable multiphase metering system for well testing and allocation. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","NORTHSTAR OIL","551","1","",FALSE,1,1,0,FALSE,1,1,1
"CO 551 .002","TRUE","2007-08-24","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until December 1, 2007.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.002%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","NORTHSTAR OIL","551","2","",FALSE,1,1,0,FALSE,1,1,1
"CO 551 .003","TRUE","2007-11-27","BP Exploration (Alaska) Inc.","Approval to report test results for the on-going multiphase meter field tests until March 31, 2008. Amended on 2007-11-30.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.003%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","NORTHSTAR OIL","551","3","",FALSE,1,1,0,FALSE,1,1,1
"CO 551 .004","TRUE","2008-10-29","BP Exploration (Alaska) Inc.","Approval of Use of Weatherford Generation 2.0 Multiphase Metering Systems for Production Well Testing and Allocation within BPXA Operated Oil Fields. Amended on 2008-11-03.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.004%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","NORTHSTAR OIL","551","4","",FALSE,1,1,0,FALSE,1,1,1
"CO 551 .005","TRUE","2009-06-24","BP Exploration (Alaska) Inc.","Authorization to use FMC EMS for well testing and allocation. Amended on 2009-06-24.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.005%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","KUPARUK C UNDEFINED GAS, NORTHSTAR OIL","551","5","",FALSE,2,1,1,FALSE,1,1,1
"CO 551 .006","TRUE","2014-02-13","BP Exploration (Alaska) Inc.","Administrative Approval to include Weatherford Generation 2 (VSRD) yearly status as part of the Annual Surveillance Report and eliminate the requirement for annual status meetings.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO551.006%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20551%22}","CO","NORTHSTAR","KUPARUK OIL, NORTHSTAR OIL","551","6","",FALSE,2,2,0,FALSE,1,1,1
"CO 552","TRUE","2005-02-11","","Adoption of rules regulating the use of multiphase meters for well testing and allocation of production.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20552%22}","CO","COLVILLE RIVER","ALPINE OIL","552","","",FALSE,1,1,0,FALSE,1,1,103
"CO 553","FALSE","2005-03-08","Union Oil Company of California","Pool Rules for Happy Valley Beluga/Tyonek Gas Pool, Deep Creek Unit;  see also Other 66 Order regarding SVS Rules","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20553%22}","CO","DEEP CREEK","HV BELUGA/TYONEK GAS","553","","",FALSE,1,0,1,FALSE,1,1,166
"CO 553 A","TRUE","2016-04-11","Hilcorp Alaska, LLC","Pool Rules, first Amendment: Happy Valley Beluga/Tyonek Gas Pool, Deep Creek Unit, Kenai Peninsula, Alaska.  Order modifies the Affected Area and the vertical extent of the pool.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20553%20A%22}","CO","DEEP CREEK","HV BELUGA/TYONEK GAS","553","A","",FALSE,1,0,1,FALSE,1,1,105
"CO 553 A .001","TRUE","2022-08-02","Hilcorp Alaska, LLC","Revision of Interwell Spacing Requirements and Elimination of Unneeded Rules","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO553a.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20553%20a%22}","CO","DEEP CREEK","HV BELUGA/TYONEK GAS","553","A","1",FALSE,1,0,1,FALSE,1,15,105
"CO 554","TRUE","2005-07-12","US Dept of Interior","Spacing exception: Franklin Bluffs 1 (205012)","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20554%22}","CO","*EXPLORATORY","","554","","",TRUE,0,0,0,FALSE,1,1,20
"CO 555","FALSE",NA,"BP Exploration (Alaska) Inc.","[object Object] Not Used","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20555%22}","CO","","","555","","",TRUE,0,0,0,TRUE,0,1,1
"CO 556","TRUE","2005-07-29","","Amendments of rules waiving certain requirements of 20 AAC 25.280 concerning Applications of Sundry Approvals for workover operations.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20556%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT MCINTYRE OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","556","","",FALSE,12,12,0,FALSE,1,1,150
"CO 556 A","TRUE","2018-06-12","","Proposed amendment of rules waiving certain requirements of 20 AAC 25.280 concerning well work operations sundry application and reporting requirements","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20556%20A%22}","CO","PRUDHOE BAY","AURORA OIL, BOREALIS OIL, LISBURNE OIL, MIDNIGHT SUN OIL, N PRUDHOE BAY OIL, NIAKUK OIL, POLARIS OIL, PRUDHOE OIL, PT M STUMP ISLAND OIL, PT MCINTYRE OIL, PUT RIVER OIL, RAVEN OIL, SCHRADER BLF OIL - ORION, W BEACH OIL","556","A","",FALSE,14,14,0,FALSE,1,1,78
"CO 557","TRUE","2005-08-22","Aurora Gas LLC.","Spacing exception: Lone Creek #3 (#205097)","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20557%22}","CO","LONE CREEK","UNDEFINED GAS","557","","",FALSE,1,0,1,FALSE,1,1,52
"CO 558","TRUE","2005-10-07","Aurora Gas LLC.","POOL RULES: Three Mile Creek, Beluga Gas Pool","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20558%22}","CO","THREE MILE CREEK","BELUGA GAS","558","","",FALSE,1,0,1,FALSE,1,1,215
"CO 559","TRUE","2005-11-22","BP Exploration (Alaska) Inc.","Order to modify Conservation Order 341D to include the Put River Sandstone Member of the Kalubik Formation of the definition of the Prudhoe Bay Oil Pool.   See also Other 66 Order regarding SVS Rules. Amended on 2006-02-14.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","PUT RIVER OIL","559","","",FALSE,1,1,0,FALSE,1,1,1
"CO 559 .001","TRUE","2006-04-07","BP Exploration (Alaska) Inc.","Administrative Approval to waive the gas-oil ratio limitation of the Put River Oil Pool.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO559.001%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","PUT RIVER OIL","559","1","",FALSE,1,1,0,FALSE,1,1,1
"CO 559 .002","TRUE","2006-09-18","BP Exploration (Alaska) Inc.","Request for production metering changes to accommodate production resumption at FS-3 and temporary amendment to production allocation procedures for the Prudhoe.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO559.002%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","LISBURNE OIL, N PRUDHOE BAY OIL, NIAKUK OIL, PRUDHOE OIL, PT MCINTYRE OIL, PUT RIVER OIL, RAVEN OIL, W BEACH OIL","559","2","",FALSE,8,8,0,FALSE,1,1,1
"CO 559 .003","TRUE","2006-09-19","BP Exploration (Alaska) Inc.","Request for approval of custody transfer metering and facilities allocation changes to accommodate production resumption at Prudhoe FS-1 and FS-2. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO559.003%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","PUT RIVER OIL","559","3","",FALSE,1,1,0,FALSE,1,1,1
"CO 559 .004","TRUE","2006-11-14","BP Exploration (Alaska) Inc.","Authorization to use a portable multiphase metering system for well testing and allocation. Amended on 2007-07-09.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO559.004%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","PUT RIVER OIL","559","4","",FALSE,1,1,0,FALSE,1,1,1
"CO 559 .005","TRUE","2007-08-08","BP Exploration (Alaska) Inc.","Administrative Approval granting extension of temporary authorization of Prudhoe Bay IPA production metering changes at FS-2 due to shut-in oil transit line.","https://ogc-docs.commerce.alaska.gov/weblink/Search2.aspx?searchcommand={LF:TextBox~=%22CO559.005%22}|{LF:LOOKIN=%22IMGLIB-JNU%5CORDERS%5CCOs%5CCO%20559%22}","CO","PRUDHOE BAY","PUT RIVER OIL","559","5","",FALSE,1,1,0,FALSE,1,1,1
